MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
30,5,52.0,5825,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,108.0,3,2,2,1,4,2,5,0.0,5,0.0,600.0,600.0,1,2,1,4,747,0,0,747,0.0,0.0,1,0,1,1,4,5,7,0,2,5,1953.0,2,2.0,528.0,4,4,2,0,0,32,0,0,0,0,6,2006,9,4,79900
50,5,92.0,7438,1,0,3,0,4,0,3,6,1,0,0,5,8,1908,1991,1,1,0,10,0.0,3,4,2,1,4,3,5,0.0,5,0.0,504.0,504.0,1,2,1,4,936,316,0,1252,0.0,0.0,1,0,3,1,4,5,7,0,2,1,1986.0,2,2.0,576.0,4,4,2,104,0,0,0,0,0,0,6,2006,9,4,127000
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,6,1961,1990,1,1,15,16,0.0,3,4,1,4,4,2,1,915.0,5,0.0,336.0,1251.0,1,4,1,4,1433,0,0,1433,1.0,0.0,1,0,3,1,4,7,2,1,2,1,1961.0,2,2.0,441.0,4,4,2,144,0,205,0,0,0,0,6,2006,9,4,161000
20,5,89.0,10858,1,3,3,0,0,0,15,1,2,0,2,5,6,1952,1952,1,1,14,10,150.0,3,2,1,4,4,2,3,40.0,5,0.0,1404.0,1444.0,1,0,1,4,1624,0,0,1624,1.0,0.0,1,0,2,1,4,6,2,1,2,1,1952.0,1,1.0,240.0,4,4,2,0,40,324,0,0,0,0,7,2006,9,5,146500
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,5,1951,1951,1,1,6,6,144.0,3,4,1,4,4,3,0,996.0,5,0.0,60.0,1056.0,1,0,1,0,1216,0,0,1216,1.0,0.0,1,0,3,1,4,7,7,0,2,1,1951.0,1,1.0,280.0,4,4,2,0,0,0,0,0,0,0,5,2006,9,4,135000
20,5,89.0,10680,1,3,3,0,4,0,15,2,2,0,2,5,3,1951,1951,3,1,14,15,44.0,3,4,1,4,1,3,3,756.0,5,0.0,1380.0,2136.0,1,4,0,0,2136,0,0,2136,0.0,0.0,2,0,4,1,4,7,4,0,2,5,1951.0,2,2.0,528.0,4,4,2,0,30,0,0,0,0,0,10,2006,9,4,137900
50,5,79.0,9490,1,3,3,0,4,0,15,0,2,0,0,6,7,1941,1950,1,1,14,15,0.0,3,4,1,4,4,3,1,403.0,4,165.0,238.0,806.0,1,4,1,0,958,620,0,1578,1.0,0.0,1,0,3,1,1,5,7,2,4,1,1941.0,2,1.0,240.0,4,4,2,0,0,32,0,0,0,0,8,2006,9,4,133000
60,5,79.0,9462,1,3,3,0,4,0,15,2,2,0,5,5,6,1949,1973,1,1,14,15,0.0,3,4,1,4,4,3,5,0.0,5,0.0,704.0,704.0,1,2,1,0,1024,704,0,1728,0.0,0.0,1,1,3,1,4,7,2,1,2,1,1949.0,2,1.0,234.0,4,4,2,245,60,0,0,0,0,0,7,2006,9,4,137000
20,5,82.0,9888,1,3,3,0,4,0,15,2,2,0,2,5,6,1954,1975,1,1,8,8,0.0,3,2,1,4,4,3,1,486.0,5,0.0,450.0,936.0,1,4,1,0,936,0,0,936,0.0,0.0,1,0,2,1,4,5,7,0,2,1,1954.0,2,1.0,240.0,4,4,2,0,0,160,0,0,0,0,3,2006,9,4,121000
90,5,68.0,8917,1,0,3,0,4,0,15,2,2,2,2,5,5,1967,1967,1,1,9,10,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1584.0,1584.0,1,4,1,4,1584,0,0,1584,0.0,0.0,2,0,4,2,4,8,7,0,2,5,1967.0,2,2.0,506.0,4,4,2,0,0,0,0,0,0,0,10,2006,9,4,119000
80,5,68.0,12700,1,0,3,0,4,0,15,2,2,0,7,6,5,1964,1964,1,1,6,6,0.0,3,4,1,4,4,3,0,939.0,5,0.0,307.0,1246.0,1,4,1,4,1246,0,0,1246,1.0,0.0,1,0,3,1,4,6,7,2,2,1,1964.0,1,2.0,441.0,4,4,2,0,69,0,0,0,0,0,11,2006,9,4,172000
20,5,85.0,8500,1,3,3,0,4,0,15,2,2,0,2,5,3,1961,1961,3,1,6,6,203.0,3,4,1,4,4,3,4,600.0,5,0.0,635.0,1235.0,1,4,1,4,1235,0,0,1235,0.0,0.0,1,0,2,1,4,6,7,0,2,1,1961.0,2,2.0,480.0,4,4,2,0,0,0,0,0,0,0,12,2006,9,0,98600
60,5,88.0,14200,1,3,3,0,0,0,15,2,2,0,5,7,6,1966,1966,1,1,8,8,309.0,3,4,1,4,4,3,4,445.0,5,0.0,479.0,924.0,1,0,1,4,1216,941,0,2157,0.0,0.0,2,1,4,1,2,8,7,2,2,1,1966.0,0,2.0,487.0,4,4,2,105,66,0,0,0,0,0,5,2006,9,4,226000
20,5,75.0,9000,1,3,3,0,4,0,15,2,2,0,2,5,5,1954,1954,1,1,14,15,0.0,3,4,1,4,4,3,3,812.0,5,0.0,124.0,936.0,1,4,1,4,1128,0,0,1128,0.0,0.0,1,0,2,1,4,5,2,0,2,1,1954.0,2,1.0,286.0,4,4,2,0,0,0,0,0,0,0,6,2006,9,3,118000
75,5,174.0,25419,1,3,3,0,0,0,15,0,2,0,5,8,4,1918,1990,1,1,12,13,0.0,2,2,2,4,4,3,2,1036.0,3,184.0,140.0,1360.0,1,2,1,4,1360,1360,392,3112,1.0,1.0,2,0,4,1,2,8,7,1,0,5,1918.0,2,2.0,795.0,4,4,2,0,16,552,0,0,512,0,3,2006,9,0,235000
20,5,109.0,9723,1,0,3,0,0,0,15,2,2,0,2,6,7,1963,1963,3,1,8,8,332.0,3,4,1,4,4,3,5,0.0,5,0.0,1008.0,1008.0,1,4,1,4,1008,0,0,1008,0.0,0.0,1,0,2,1,4,5,7,0,2,1,1963.0,1,2.0,430.0,4,4,2,0,0,0,0,0,0,0,10,2006,9,4,135000
90,5,70.0,7728,1,3,3,0,4,0,15,2,2,2,7,5,6,1962,1962,3,1,14,15,120.0,3,4,1,4,4,0,0,803.0,5,0.0,303.0,1106.0,1,4,1,4,1190,0,0,1190,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1962.0,2,2.0,540.0,4,4,2,0,18,0,0,0,0,0,5,2006,9,4,132500
80,5,70.0,8163,1,3,3,0,4,0,15,2,2,0,7,5,6,1959,1959,1,1,6,6,128.0,3,2,1,4,4,0,0,748.0,1,294.0,102.0,1144.0,1,4,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,4,6,7,1,4,1,1959.0,1,1.0,796.0,4,4,2,86,0,0,0,0,0,0,3,2006,9,4,143000
20,5,70.0,8400,1,3,3,0,0,0,15,1,2,0,2,5,5,1957,1957,1,1,3,3,0.0,3,4,1,1,4,2,1,623.0,5,0.0,556.0,1179.0,1,2,1,4,1364,0,0,1364,0.0,0.0,1,1,3,1,4,6,7,1,2,1,1957.0,1,1.0,331.0,4,4,2,0,60,0,0,0,0,0,3,2006,9,4,132000
20,5,80.0,11600,1,3,3,0,4,0,15,2,2,0,2,6,5,1960,1960,3,1,14,15,175.0,3,4,1,4,4,3,4,565.0,5,0.0,818.0,1383.0,1,4,1,4,1383,0,0,1383,0.0,0.0,1,1,3,1,4,7,7,0,2,1,1960.0,1,1.0,292.0,4,4,2,0,45,0,0,0,0,0,4,2006,9,4,145250
20,5,68.0,9610,1,0,3,0,0,0,15,1,2,0,2,6,6,1958,1958,3,1,14,15,632.0,3,4,1,4,4,3,4,203.0,5,0.0,918.0,1121.0,1,0,1,0,1336,0,0,1336,0.0,0.0,1,1,3,1,4,7,7,1,4,1,1958.0,1,2.0,488.0,4,4,2,80,0,0,0,0,0,0,12,2006,9,4,162000
80,5,125.0,10000,1,3,3,0,0,0,15,2,2,0,7,5,6,1956,1956,3,1,14,15,272.0,3,4,1,4,4,0,1,678.0,4,281.0,99.0,1058.0,1,0,1,4,1370,0,0,1370,1.0,0.0,1,0,3,1,4,6,7,1,4,2,1956.0,1,1.0,300.0,4,4,2,191,0,0,0,120,0,0,2,2006,9,4,148000
20,5,69.0,14850,1,0,3,0,4,0,15,2,2,0,2,5,5,1957,1957,1,1,14,15,0.0,3,4,1,4,4,3,4,895.0,5,0.0,197.0,1092.0,1,4,1,0,1092,0,0,1092,1.0,0.0,1,0,2,1,4,6,7,1,4,1,1957.0,0,1.0,299.0,4,4,2,268,0,0,0,122,0,0,5,2006,9,4,141000
20,5,72.0,10152,1,3,3,0,4,0,15,2,2,0,2,6,6,1956,1994,1,1,14,15,0.0,3,4,1,4,4,0,1,914.0,5,0.0,210.0,1124.0,1,0,1,4,1124,0,0,1124,1.0,0.0,1,0,3,1,4,6,7,1,4,1,1956.0,0,1.0,353.0,4,4,2,0,211,180,0,142,0,0,5,2006,9,4,153000
20,5,72.0,10011,1,0,3,0,4,0,15,2,2,0,2,5,6,1957,1996,1,1,6,6,64.0,3,4,1,4,4,3,1,360.0,5,0.0,710.0,1070.0,1,4,1,4,1236,0,0,1236,0.0,1.0,1,0,2,1,2,6,2,1,1,1,1957.0,2,1.0,447.0,4,4,2,0,0,0,0,0,0,0,5,2006,9,4,134450
90,5,68.0,7032,1,0,3,0,0,0,15,2,2,2,6,5,5,1979,1979,1,1,8,8,0.0,3,4,1,2,4,1,2,943.0,5,0.0,0.0,943.0,1,4,1,4,943,0,0,943,1.0,0.0,1,0,2,1,4,4,7,2,4,5,1979.0,2,2.0,600.0,4,4,2,42,0,0,0,0,0,0,12,2006,9,4,135960
20,5,70.0,8092,1,3,3,0,4,0,15,2,2,0,2,6,8,1954,2000,3,1,14,15,176.0,3,2,1,4,4,3,0,824.0,5,0.0,226.0,1050.0,1,0,1,4,1050,0,0,1050,1.0,0.0,1,0,3,1,2,6,7,0,2,1,1954.0,1,1.0,286.0,4,4,2,0,0,0,0,0,0,0,6,2006,9,0,156000
20,5,75.0,11310,1,3,3,0,4,0,15,2,2,0,2,6,5,1954,1954,3,1,14,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1367.0,1367.0,1,0,1,4,1375,0,0,1375,0.0,0.0,1,0,2,1,4,5,7,1,4,1,1954.0,2,2.0,451.0,4,4,2,0,30,0,0,0,0,0,6,2006,9,4,140000
20,5,66.0,12778,1,3,3,0,4,0,15,2,2,0,2,5,6,1952,2003,1,1,8,8,0.0,3,4,1,4,4,3,2,658.0,5,0.0,350.0,1008.0,1,0,1,0,1008,0,0,1008,1.0,0.0,1,0,2,1,4,4,7,0,2,1,1952.0,1,1.0,280.0,4,4,2,0,154,0,0,0,0,0,1,2006,9,4,139500
20,5,75.0,10170,1,3,3,0,0,0,15,2,2,0,2,6,6,1951,1951,3,1,14,15,522.0,3,4,1,4,4,3,5,0.0,5,0.0,216.0,216.0,1,4,1,4,1575,0,0,1575,0.0,0.0,1,1,2,1,2,5,7,1,2,1,1951.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,0,6,2006,9,4,155000
80,5,55.0,7700,1,3,3,0,4,0,15,2,2,0,7,5,7,1956,1956,1,1,13,14,0.0,3,4,1,2,4,3,1,271.0,5,0.0,30.0,301.0,1,0,1,0,1145,0,0,1145,0.0,0.0,1,0,3,1,4,6,3,0,2,5,1993.0,2,2.0,684.0,4,4,2,0,0,0,0,0,0,0,9,2006,9,4,127000
20,5,65.0,11050,1,3,3,0,4,0,15,2,2,0,2,5,5,1956,1956,3,1,14,15,0.0,3,4,1,4,4,3,3,488.0,5,0.0,517.0,1005.0,1,0,1,4,1005,0,0,1005,0.0,0.0,1,0,2,1,4,6,7,1,4,1,1956.0,2,1.0,319.0,4,4,2,0,0,0,0,288,0,0,7,2006,9,4,133500
20,5,80.0,13600,1,3,0,0,4,0,15,2,2,0,2,5,6,1955,1955,1,1,6,6,0.0,3,4,1,4,4,3,4,144.0,1,912.0,0.0,1056.0,1,2,1,4,1056,0,0,1056,1.0,0.0,1,1,3,1,4,6,7,0,2,1,1955.0,0,1.0,300.0,4,4,2,0,0,0,0,0,0,650,11,2006,9,4,125000
20,5,85.0,15428,1,3,3,0,4,0,15,2,2,0,2,5,6,1951,1991,3,1,8,8,0.0,3,4,1,4,4,3,4,741.0,5,0.0,143.0,884.0,1,0,1,4,884,0,0,884,1.0,0.0,1,0,2,1,4,4,7,0,2,1,1951.0,0,1.0,270.0,4,4,2,0,0,0,0,195,0,0,6,2006,9,4,142000
30,5,118.0,21299,1,3,3,0,4,0,15,2,2,0,2,7,5,1941,1963,3,6,3,3,0.0,2,4,1,4,4,3,5,0.0,5,0.0,929.0,929.0,1,0,1,4,2039,0,0,2039,1.0,0.0,1,1,3,1,4,7,2,3,2,0,1941.0,2,3.0,791.0,4,4,2,0,0,90,0,0,0,0,12,2006,0,0,167000
20,5,70.0,13300,1,3,3,0,4,0,15,2,2,0,2,5,5,1956,2001,3,1,14,14,0.0,3,4,1,4,4,3,4,494.0,5,0.0,521.0,1015.0,1,2,1,4,1384,0,0,1384,1.0,0.0,1,0,2,1,4,6,2,0,2,1,2001.0,2,2.0,896.0,4,4,2,75,0,0,323,0,0,400,6,2006,9,4,159000
190,5,94.0,22136,1,3,3,0,4,0,20,0,2,1,0,5,5,1925,1975,1,1,8,8,0.0,3,1,1,4,4,2,2,1018.0,5,0.0,1153.0,2171.0,1,4,1,4,1392,1248,0,2640,2.0,0.0,2,1,5,1,4,10,0,1,2,1,1977.0,1,3.0,1008.0,4,4,0,631,48,148,0,0,0,0,7,2006,9,4,180000
50,5,50.0,7500,1,3,3,0,4,0,15,2,2,0,0,6,6,1947,1950,1,1,13,14,0.0,3,4,1,4,4,3,5,0.0,5,0.0,784.0,784.0,1,0,1,0,900,412,0,1312,0.0,0.0,1,1,3,1,4,6,7,0,2,5,1953.0,2,2.0,649.0,4,4,2,0,28,0,0,0,0,0,10,2006,9,4,127000
50,5,50.0,7000,1,3,3,0,0,0,20,0,2,0,0,6,6,1924,1950,1,1,8,8,0.0,3,2,0,1,4,3,3,617.0,5,0.0,0.0,617.0,1,2,1,4,865,445,0,1310,0.0,0.0,2,0,2,1,4,6,2,0,2,1,1924.0,2,1.0,398.0,4,4,2,0,0,126,0,0,0,0,5,2006,0,4,112000
30,5,60.0,10410,1,3,3,0,4,0,20,2,2,0,2,3,8,1930,2001,1,1,13,14,0.0,3,2,2,4,4,3,5,0.0,5,0.0,713.0,713.0,1,0,1,4,713,0,0,713,0.0,0.0,1,0,2,1,2,5,7,0,2,5,1936.0,2,1.0,371.0,1,1,0,0,75,161,0,0,0,0,10,2006,9,4,99800
20,5,90.0,5400,1,3,3,0,4,0,20,2,2,0,2,5,7,1954,2000,1,1,8,8,0.0,3,2,1,4,4,3,4,415.0,5,0.0,418.0,833.0,1,0,1,4,833,0,0,833,0.0,0.0,1,0,2,1,2,4,7,0,2,5,1955.0,2,1.0,326.0,4,4,2,0,0,0,0,0,0,0,8,2006,9,4,117000
30,5,60.0,5400,1,3,3,0,0,2,20,2,2,0,2,5,6,1921,1968,1,1,8,8,0.0,3,4,0,4,4,3,5,0.0,5,0.0,1073.0,1073.0,1,0,1,4,1073,0,0,1073,0.0,0.0,1,0,2,1,4,4,7,0,2,5,1968.0,2,1.0,326.0,4,4,2,0,0,112,0,0,0,0,12,2006,9,0,108480
30,5,60.0,10914,1,3,3,0,4,0,15,0,2,0,2,3,3,1929,1950,3,1,14,15,0.0,3,1,1,4,4,2,5,0.0,5,0.0,715.0,715.0,1,1,0,2,715,0,0,715,0.0,0.0,1,0,2,1,4,4,7,0,2,5,1967.0,2,2.0,660.0,1,4,0,0,0,75,0,112,0,0,8,2006,9,4,68000
50,5,60.0,7008,1,3,3,0,0,0,20,2,2,0,0,4,8,1900,1998,1,1,8,8,0.0,3,2,0,1,1,3,5,0.0,5,0.0,448.0,448.0,1,0,1,4,448,272,0,720,0.0,0.0,1,0,1,1,1,5,7,0,2,1,1900.0,2,1.0,280.0,1,4,2,0,0,70,0,0,0,0,3,2006,9,4,86900
30,5,60.0,10800,1,3,3,0,4,0,20,2,2,0,2,5,6,1920,1950,3,1,12,13,0.0,3,4,0,4,4,3,4,821.0,5,0.0,299.0,1120.0,1,0,1,4,1130,0,0,1130,1.0,0.0,1,0,2,1,4,5,7,1,2,5,1970.0,2,2.0,720.0,4,4,2,229,0,0,0,0,0,0,6,2006,9,4,120000
70,5,60.0,7200,1,3,3,0,4,0,20,2,2,0,5,6,8,1915,1950,1,1,8,8,0.0,3,0,1,4,4,3,4,338.0,5,0.0,325.0,663.0,1,0,1,4,774,821,0,1595,0.0,0.0,2,0,3,1,4,7,7,1,2,5,1974.0,2,2.0,528.0,4,4,2,49,0,231,0,0,0,0,4,2006,9,4,155500
50,5,60.0,10818,1,3,3,0,4,0,20,2,2,0,0,4,4,1910,1950,1,1,13,14,0.0,3,4,0,1,4,3,5,0.0,5,0.0,1077.0,1077.0,1,4,1,0,981,779,0,1760,0.0,0.0,1,1,4,1,4,7,7,1,4,5,1935.0,2,2.0,648.0,1,4,2,120,0,96,0,0,0,0,2,2006,0,0,80000
50,5,60.0,10410,1,3,3,0,0,0,20,0,2,0,0,3,4,1915,1950,1,1,14,15,0.0,3,4,2,4,4,3,5,0.0,5,0.0,672.0,672.0,1,4,1,4,694,520,0,1214,0.0,0.0,1,0,3,1,4,6,7,0,2,5,1998.0,2,3.0,936.0,4,4,2,216,0,160,0,0,0,0,1,2006,9,3,105000
190,5,60.0,10800,1,3,3,0,0,0,20,2,2,1,0,5,4,1900,1970,1,1,14,15,0.0,3,1,1,4,1,3,1,664.0,5,0.0,290.0,954.0,1,4,0,0,1766,648,0,2414,0.0,0.0,2,0,3,2,4,10,4,1,2,1,1970.0,2,2.0,520.0,4,1,0,142,0,0,0,0,0,0,5,2006,3,4,160000
50,5,60.0,10800,1,3,3,0,4,0,20,2,2,0,0,5,8,1936,1989,1,1,14,15,0.0,3,4,1,1,4,3,0,626.0,5,0.0,170.0,796.0,1,2,1,4,1096,370,0,1466,0.0,1.0,2,0,3,1,2,7,2,1,4,1,1950.0,2,2.0,566.0,4,4,2,436,21,0,0,0,0,500,4,2006,9,4,170000
20,5,84.0,8658,1,3,3,0,4,0,15,2,2,0,2,6,5,1965,1965,1,1,14,15,101.0,3,4,1,4,4,3,4,643.0,5,0.0,445.0,1088.0,1,0,1,4,1324,0,0,1324,0.0,0.0,2,0,3,1,4,6,7,1,4,1,1965.0,1,2.0,440.0,4,4,2,0,138,0,0,0,0,0,12,2006,9,0,160000
80,5,85.0,13400,1,3,3,0,4,0,15,2,2,0,7,5,5,1966,1966,1,1,13,14,1047.0,3,4,1,4,4,0,0,516.0,1,128.0,380.0,1024.0,1,4,1,4,1086,0,0,1086,1.0,0.0,1,0,3,1,4,6,7,1,2,1,1966.0,1,2.0,484.0,4,4,2,0,0,0,0,0,0,0,6,2006,9,4,159950
80,5,83.0,10184,1,3,3,0,4,0,15,2,2,0,7,6,5,1963,1963,1,1,6,6,379.0,3,4,1,4,4,0,0,580.0,5,0.0,503.0,1083.0,1,4,1,4,1146,0,0,1146,0.0,1.0,1,0,3,1,4,6,7,1,2,1,1963.0,2,1.0,294.0,4,4,2,345,75,0,0,0,0,0,6,2006,9,4,165000
50,5,77.0,9786,1,0,0,0,4,0,15,2,2,0,0,6,7,1962,1981,1,1,14,15,0.0,3,4,1,4,4,3,4,600.0,5,0.0,312.0,912.0,1,4,1,4,1085,649,0,1734,0.0,0.0,1,1,3,1,2,7,7,1,2,1,1962.0,1,2.0,440.0,4,4,2,0,0,0,0,128,0,0,6,2006,9,4,159000
20,5,77.0,9510,1,3,3,0,4,0,15,2,2,0,2,6,5,1962,1985,1,1,6,6,161.0,3,4,1,4,4,3,0,701.0,5,0.0,434.0,1135.0,1,0,1,4,1207,0,0,1207,0.0,0.0,1,1,3,1,4,6,7,0,2,1,1962.0,1,1.0,264.0,4,4,2,0,240,0,0,0,0,0,5,2006,9,4,147000
20,5,66.0,7800,1,0,3,0,4,0,15,2,2,0,2,5,5,1964,1964,1,1,14,15,0.0,3,4,1,4,4,3,4,312.0,3,600.0,0.0,912.0,1,4,1,4,912,0,0,912,0.0,0.0,1,0,2,1,4,5,7,0,2,1,1964.0,2,1.0,288.0,4,4,2,0,0,0,0,0,0,0,11,2006,9,0,115000
20,5,79.0,8910,1,3,3,0,0,0,15,2,2,0,2,6,6,1959,1959,3,1,3,3,0.0,3,4,1,4,4,2,0,655.0,5,0.0,0.0,655.0,1,0,1,4,1194,0,0,1194,0.0,1.0,1,0,3,1,4,6,7,1,1,3,1954.0,0,2.0,539.0,4,4,2,0,0,192,0,0,0,0,7,2006,9,4,159500
20,5,60.0,7332,1,3,3,0,4,0,15,2,2,0,2,6,6,1959,1959,1,1,15,16,207.0,3,4,1,4,4,3,1,414.0,5,0.0,450.0,864.0,1,0,1,4,864,0,0,864,1.0,0.0,1,0,2,1,2,4,7,0,2,1,1959.0,2,1.0,288.0,4,4,2,168,0,0,0,0,0,0,10,2006,9,0,120000
20,5,73.0,7100,1,0,3,0,0,0,15,2,2,0,2,5,7,1957,1957,1,1,15,16,0.0,3,4,1,4,4,3,2,708.0,5,0.0,108.0,816.0,1,4,1,0,816,0,0,816,1.0,0.0,1,0,2,1,4,5,7,0,2,5,1957.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,0,7,2006,9,4,129900
20,5,80.0,10800,1,3,3,0,4,0,15,3,2,0,2,6,6,1961,1992,1,1,6,6,104.0,3,4,1,4,4,3,4,913.0,5,0.0,400.0,1313.0,1,4,1,4,1773,0,0,1773,1.0,0.0,2,0,3,1,4,6,3,2,4,1,1961.0,1,2.0,418.0,4,4,2,355,98,0,0,144,0,0,8,2006,9,4,183000
20,5,86.0,11650,1,3,3,0,0,0,15,3,2,0,2,7,5,1959,1959,3,1,9,10,58.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,1,2,1,0,1472,0,0,1472,0.0,0.0,2,0,2,1,2,5,7,1,2,1,1959.0,2,2.0,484.0,4,4,2,0,68,0,0,227,0,0,6,2006,9,4,157500
60,5,68.0,18275,1,0,1,0,4,0,15,2,2,0,5,7,8,1962,1998,1,1,9,10,0.0,3,4,1,4,4,1,0,636.0,5,0.0,802.0,1438.0,1,4,1,4,1900,548,0,2448,1.0,0.0,3,0,3,1,4,9,7,2,2,1,1962.0,1,2.0,441.0,4,4,2,520,102,0,0,0,0,0,9,2006,9,4,277500
20,5,47.0,16321,1,0,3,0,1,0,15,2,2,0,2,5,6,1957,1997,1,1,8,8,0.0,3,4,1,4,4,1,1,1277.0,5,0.0,207.0,1484.0,1,4,1,4,1600,0,0,1600,1.0,0.0,1,0,2,1,4,6,7,2,2,1,1957.0,1,1.0,319.0,4,4,2,288,258,0,0,0,0,0,12,2006,9,4,207500
50,5,60.0,12144,1,3,3,0,4,0,15,2,2,0,0,4,6,1950,1950,1,1,2,15,0.0,3,4,1,4,4,3,4,455.0,5,0.0,455.0,910.0,1,2,1,4,910,611,0,1521,0.0,0.0,1,1,3,1,2,6,3,0,2,5,1950.0,2,1.0,597.0,1,4,2,199,0,168,0,0,0,0,9,2006,9,4,147500
50,5,60.0,10800,1,3,3,0,4,0,15,2,2,0,0,4,4,1949,1950,1,1,0,0,0.0,3,4,1,4,4,3,5,0.0,5,0.0,720.0,720.0,1,4,0,0,720,472,0,1192,0.0,0.0,1,1,4,1,4,6,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,12,2006,9,0,135000
20,5,60.0,7200,1,3,3,0,4,0,15,2,2,0,2,5,7,1950,1950,3,1,14,15,0.0,3,4,1,4,4,3,2,0.0,5,0.0,0.0,0.0,1,4,1,1,1040,0,0,1040,0.0,0.0,1,0,2,1,4,5,7,0,2,5,1950.0,2,2.0,625.0,4,4,2,0,0,0,0,0,0,0,6,2006,9,4,109500
20,5,60.0,7200,1,3,3,0,4,0,15,2,2,0,2,4,5,1950,1950,1,1,3,15,0.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,1,4,1,0,1040,0,0,1040,0.0,0.0,1,0,2,1,4,4,7,0,2,5,1950.0,2,2.0,420.0,4,4,2,0,29,0,0,0,0,0,7,2006,9,4,109900
20,5,70.0,7560,1,3,3,0,4,0,15,2,2,0,2,5,5,1959,1959,1,1,3,15,0.0,3,4,1,4,4,3,3,369.0,5,0.0,671.0,1040.0,1,4,1,0,1040,0,0,1040,0.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,1.0,286.0,4,4,2,140,0,252,0,0,0,0,7,2006,9,4,133700
90,5,60.0,8544,1,3,3,0,0,0,15,2,2,2,2,3,4,1950,1950,1,1,3,12,0.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,5,1,0,1,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,7,0,2,5,1950.0,2,2.0,400.0,4,1,2,0,0,0,0,0,0,0,12,2006,9,4,81400
90,5,68.0,8544,1,3,3,0,4,0,15,2,2,2,2,3,4,1949,1950,1,1,12,13,340.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,5,1,0,0,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,7,0,2,5,1949.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,0,5,2006,9,4,87500
90,5,60.0,8544,1,3,3,0,4,0,15,2,2,2,2,3,4,1950,1950,1,1,12,12,0.0,3,4,1,4,4,3,2,0.0,5,0.0,0.0,0.0,1,2,0,1,1040,0,0,1040,0.0,0.0,2,0,2,2,4,6,7,0,2,5,1949.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,0,7,2006,9,4,93500
90,5,75.0,8512,1,3,3,0,0,0,15,2,2,2,2,5,5,1960,1960,3,1,3,3,0.0,3,4,1,4,1,3,5,0.0,5,0.0,1556.0,1556.0,1,4,1,4,1556,0,0,1556,0.0,0.0,2,0,4,2,4,8,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,9,2006,9,4,119000
20,5,70.0,7945,1,3,3,0,4,0,15,2,2,0,2,5,6,1959,1959,1,1,3,15,0.0,3,4,1,4,4,3,0,179.0,1,506.0,465.0,1150.0,1,0,1,0,1150,0,0,1150,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,1.0,300.0,4,4,2,0,0,0,0,0,0,0,5,2006,9,4,141000
20,5,70.0,7000,1,3,3,0,4,0,15,2,2,0,2,5,4,1961,1961,3,1,3,3,0.0,3,4,1,4,4,3,2,781.0,5,0.0,369.0,1150.0,1,4,1,4,1150,0,0,1150,0.0,0.0,1,0,3,1,4,6,7,0,2,1,1961.0,1,1.0,288.0,4,4,2,0,0,0,0,162,0,0,7,2006,9,4,146000
